osmid,y,x,highway,ref,street_count,railway,geometry
123221334,34.0150593,-118.2009794,,,3,,POINT (-118.2009794 34.0150593)
123223731,34.007499,-118.2703366,,,3,,POINT (-118.2703366 34.007499)
123231193,34.0633167,-118.2203281,turning_circle,,1,,POINT (-118.2203281 34.0633167)
123232157,34.0346023,-118.2057926,turning_circle,,1,,POINT (-118.2057926 34.0346023)
123232759,34.0344169,-118.2110607,,,4,,POINT (-118.2110607 34.0344169)
123232762,34.0335707,-118.2090911,,,3,,POINT (-118.2090911 34.0335707)
123232765,34.0328273,-118.2074396,,,3,,POINT (-118.2074396 34.0328273)
123236284,34.0777606,-118.2567443,traffic_signals,,3,,POINT (-118.2567443 34.0777606)
123236287,34.0783742,-118.2577155,stop,,4,,POINT (-118.2577155 34.0783742)
123236288,34.0789051,-118.2586606,stop,,4,,POINT (-118.2586606 34.0789051)
123236289,34.0794592,-118.2596222,,,4,,POINT (-118.2596222 34.0794592)
123238074,34.0706971,-118.2841151,,,3,,POINT (-118.2841151 34.0706971)
123238080,34.0704589,-118.284356,,,4,,POINT (-118.284356 34.0704589)
123241924,34.0449911,-118.2639388,traffic_signals,,4,,POINT (-118.2639388 34.0449911)
123241939,34.0380181,-118.269741,,,3,,POINT (-118.269741 34.0380181)
123241944,34.0358572,-118.2711183,,,3,,POINT (-118.2711183 34.0358572)
123241947,34.035444,-118.2713887,traffic_signals,,3,,POINT (-118.2713887 34.035444)
123241952,34.0329722,-118.2729452,,,3,,POINT (-118.2729452 34.0329722)
123241955,34.0322478,-118.2733993,,,3,,POINT (-118.2733993 34.0322478)
123241958,34.0321166,-118.2734905,,,3,,POINT (-118.2734905 34.0321166)
123241961,34.0281597,-118.2760241,traffic_signals,,4,,POINT (-118.2760241 34.0281597)
123241965,34.0235169,-118.2789765,traffic_signals,,3,,POINT (-118.2789765 34.0235169)
123241977,34.0212019,-118.2804568,,,2,,POINT (-118.2804568 34.0212019)
123241992,34.0101204,-118.2827347,,,3,,POINT (-118.2827347 34.0101204)
123241996,34.0083112,-118.2827282,,,3,,POINT (-118.2827282 34.0083112)
123245882,34.034262,-118.206535,,,3,,POINT (-118.206535 34.034262)
123245898,34.0388924,-118.2033924,,,3,,POINT (-118.2033924 34.0388924)
123245909,34.0199073,-118.2152225,,,4,,POINT (-118.2152225 34.0199073)
123245919,34.0352274,-118.2057591,,,3,,POINT (-118.2057591 34.0352274)
123245927,34.0264226,-118.211162,,,3,,POINT (-118.211162 34.0264226)
123245932,34.0248688,-118.2121054,,,3,,POINT (-118.2121054 34.0248688)
123250068,34.0269117,-118.2167234,,,3,,POINT (-118.2167234 34.0269117)
123250071,34.0260825,-118.2148353,traffic_signals,,3,,POINT (-118.2148353 34.0260825)
123250073,34.0232623,-118.2085261,traffic_signals,,4,,POINT (-118.2085261 34.0232623)
123250080,34.0225487,-118.2069676,traffic_signals,,4,,POINT (-118.2069676 34.0225487)
123250082,34.0205106,-118.2023922,,,4,,POINT (-118.2023922 34.0205106)
123250084,34.0196023,-118.2003226,,,3,,POINT (-118.2003226 34.0196023)
123250098,34.0295715,-118.233271,,,1,,POINT (-118.233271 34.0295715)
123250100,34.0295789,-118.2322324,,,4,,POINT (-118.2322324 34.0295789)
123250102,34.0295856,-118.2274882,,,1,,POINT (-118.2274882 34.0295856)
123250167,34.0413387,-118.251696,traffic_signals,,4,,POINT (-118.251696 34.0413387)
123250169,34.0366179,-118.2469179,,,3,,POINT (-118.2469179 34.0366179)
123250175,34.035453,-118.2454849,,,3,,POINT (-118.2454849 34.035453)
123250192,34.0303816,-118.2394225,,,3,,POINT (-118.2394225 34.0303816)
123250775,34.0294222,-118.2671156,,,4,,POINT (-118.2671156 34.0294222)
123250849,34.0331913,-118.275868,stop,,4,,POINT (-118.275868 34.0331913)
123250852,34.0335997,-118.2767871,,,4,,POINT (-118.2767871 34.0335997)
123250855,34.0339904,-118.2776768,,,4,,POINT (-118.2776768 34.0339904)
123250860,34.0346526,-118.2792144,stop,,4,,POINT (-118.2792144 34.0346526)
123250863,34.035047,-118.2801017,,,3,,POINT (-118.2801017 34.035047)
123250866,34.0353981,-118.2808736,,,3,,POINT (-118.2808736 34.0353981)
123250935,34.0357216,-118.280674,,,3,,POINT (-118.280674 34.0357216)
123254953,34.040154,-118.2598188,traffic_signals,,4,,POINT (-118.2598188 34.040154)
123254956,34.0360803,-118.2634356,,,4,,POINT (-118.2634356 34.0360803)
123254958,34.0332621,-118.2656968,traffic_signals,,4,,POINT (-118.2656968 34.0332621)
123254962,34.0258154,-118.270845,traffic_signals,,4,,POINT (-118.270845 34.0258154)
123254964,34.0219213,-118.2734113,,,4,,POINT (-118.2734113 34.0219213)
123254974,34.0183103,-118.2757649,,,3,,POINT (-118.2757649 34.0183103)
123254978,34.0146224,-118.2781349,,,4,,POINT (-118.2781349 34.0146224)
123257967,34.080326,-118.2564644,,,3,,POINT (-118.2564644 34.080326)
123261472,34.0423326,-118.2717914,traffic_signals,,4,,POINT (-118.2717914 34.0423326)
123261486,34.036531,-118.275605,,,1,,POINT (-118.275605 34.036531)
123261489,34.0361066,-118.2758519,,,3,,POINT (-118.2758519 34.0361066)
123268014,34.0613068,-118.2652838,,,3,,POINT (-118.2652838 34.0613068)
123268017,34.060735,-118.2661451,turning_circle,,1,,POINT (-118.2661451 34.060735)
123268465,34.0219815,-118.2770062,,,3,,POINT (-118.2770062 34.0219815)
123268491,34.0198695,-118.2733171,,,4,,POINT (-118.2733171 34.0198695)
123268651,34.0634586,-118.2458455,,,3,,POINT (-118.2458455 34.0634586)
123270397,34.0730584,-118.2563491,,,3,,POINT (-118.2563491 34.0730584)
123270820,34.0343755,-118.2262839,,,1,,POINT (-118.2262839 34.0343755)
123270823,34.0343748,-118.2257127,,,3,,POINT (-118.2257127 34.0343748)
123270833,34.0335755,-118.2322649,,,4,,POINT (-118.2322649 34.0335755)
123270844,34.0335399,-118.2284621,,,1,,POINT (-118.2284621 34.0335399)
123273173,34.0439374,-118.207987,,,3,,POINT (-118.207987 34.0439374)
123273175,34.0462454,-118.206536,traffic_signals,,3,,POINT (-118.206536 34.0462454)
123273180,34.0422664,-118.2236284,,,3,,POINT (-118.2236284 34.0422664)
123273182,34.0397156,-118.2232558,,,3,,POINT (-118.2232558 34.0397156)
123273183,34.0390804,-118.2230356,,,3,,POINT (-118.2230356 34.0390804)
123274734,34.0166255,-118.2200273,,,3,,POINT (-118.2200273 34.0166255)
123274736,34.0165414,-118.2173274,turning_circle,,1,,POINT (-118.2173274 34.0165414)
123275302,34.019307,-118.2652837,stop,,4,,POINT (-118.2652837 34.019307)
123275315,34.0099871,-118.228091,,,1,,POINT (-118.228091 34.0099871)
123280299,34.0656169,-118.2780607,,,4,,POINT (-118.2780607 34.0656169)
123280301,34.0648206,-118.2785585,,,3,,POINT (-118.2785585 34.0648206)
123280304,34.0644864,-118.2787731,,,3,,POINT (-118.2787731 34.0644864)
123280307,34.062538,-118.280037,,,3,,POINT (-118.280037 34.062538)
123280934,34.0202487,-118.2762038,traffic_signals,,4,,POINT (-118.2762038 34.0202487)
123280946,34.0151595,-118.2793402,stop,,4,,POINT (-118.2793402 34.0151595)
123280955,34.0083107,-118.2805033,,,3,,POINT (-118.2805033 34.0083107)
123281084,34.0430121,-118.260614,traffic_signals;crossing,,4,,POINT (-118.260614 34.0430121)
123281085,34.0415514,-118.2619741,traffic_signals,,4,,POINT (-118.2619741 34.0415514)
123281089,34.0372048,-118.2653807,,,3,,POINT (-118.2653807 34.0372048)
123281092,34.0326314,-118.2683498,,,4,,POINT (-118.2683498 34.0326314)
123281095,34.0264707,-118.2722928,traffic_signals,,4,,POINT (-118.2722928 34.0264707)
123281798,34.0532378,-118.2493755,traffic_signals,,3,,POINT (-118.2493755 34.0532378)
123281801,34.0545593,-118.2514865,traffic_signals,,4,,POINT (-118.2514865 34.0545593)
123281812,34.0547052,-118.2538427,,,3,,POINT (-118.2538427 34.0547052)
123283621,34.0752263,-118.2232452,,,3,,POINT (-118.2232452 34.0752263)
123284690,34.0712705,-118.2689631,,,3,,POINT (-118.2689631 34.0712705)
123284692,34.0720019,-118.268574,,,3,,POINT (-118.268574 34.0720019)
123284695,34.0721589,-118.2684882,turning_circle,,1,,POINT (-118.2684882 34.0721589)
123284703,34.0730675,-118.2679911,,,1,,POINT (-118.2679911 34.0730675)
123285238,34.0490978,-118.2319245,,,2,,POINT (-118.2319245 34.0490978)
123285244,34.0517592,-118.2314384,,,4,,POINT (-118.2314384 34.0517592)
123286523,34.0248849,-118.259204,,,4,,POINT (-118.259204 34.0248849)
123286526,34.0240408,-118.2597414,traffic_signals,,4,,POINT (-118.2597414 34.0240408)
123286529,34.0232486,-118.2602457,,,4,,POINT (-118.2602457 34.0232486)
123286538,34.0215725,-118.2613127,traffic_signals,,4,,POINT (-118.2613127 34.0215725)
123286557,34.0111568,-118.267968,traffic_signals,,4,,POINT (-118.267968 34.0111568)
123286559,34.0091743,-118.2692591,traffic_signals,,4,,POINT (-118.2692591 34.0091743)
123286564,34.0074794,-118.2696364,,,3,,POINT (-118.2696364 34.0074794)
123286787,34.0449566,-118.2434721,,,3,,POINT (-118.2434721 34.0449566)
123286797,34.0395353,-118.2479788,,,3,,POINT (-118.2479788 34.0395353)
123286802,34.0337062,-118.2533337,traffic_signals,,4,,POINT (-118.2533337 34.0337062)
123290137,34.0670731,-118.2483111,,,3,,POINT (-118.2483111 34.0670731)
123291608,34.0601684,-118.2627937,,,3,,POINT (-118.2627937 34.0601684)
123291610,34.0590554,-118.2634862,traffic_signals,,4,,POINT (-118.2634862 34.0590554)
123291613,34.0560618,-118.2653064,,,3,,POINT (-118.2653064 34.0560618)
123291623,34.050993,-118.268667,,,3,,POINT (-118.268667 34.050993)
123291638,34.0609573,-118.2615159,,,4,,POINT (-118.2615159 34.0609573)
123291640,34.0599125,-118.2622106,,,3,,POINT (-118.2622106 34.0599125)
123292022,34.0500871,-118.2557623,,,1,,POINT (-118.2557623 34.0500871)
123292024,34.0465665,-118.2590424,traffic_signals,,4,,POINT (-118.2590424 34.0465665)
123292026,34.0451098,-118.2603748,traffic_signals,,4,,POINT (-118.2603748 34.0451098)
123292029,34.0437189,-118.2617038,traffic_signals,,4,,POINT (-118.2617038 34.0437189)
123292031,34.042252,-118.2630694,traffic_signals,,4,,POINT (-118.2630694 34.042252)
123292033,34.0394912,-118.2656348,traffic_signals,,4,,POINT (-118.2656348 34.0394912)
123292045,34.0208481,-118.277558,,,3,,POINT (-118.277558 34.0208481)
123292047,34.0193072,-118.2784968,stop,,3,,POINT (-118.2784968 34.0193072)
123292049,34.0180745,-118.2787504,,,3,,POINT (-118.2787504 34.0180745)
123292076,34.0270755,-118.2736289,,,3,,POINT (-118.2736289 34.0270755)
123292100,34.0208945,-118.2776687,,,3,,POINT (-118.2776687 34.0208945)
123292114,34.0348327,-118.2687814,,,3,,POINT (-118.2687814 34.0348327)
123301676,34.0165308,-118.1994803,,,4,,POINT (-118.1994803 34.0165308)
123301906,34.0624419,-118.2283257,,,3,,POINT (-118.2283257 34.0624419)
123302660,34.0682633,-118.241208,,,1,,POINT (-118.241208 34.0682633)
123302803,34.0416574,-118.251249,,,1,,POINT (-118.251249 34.0416574)
123302806,34.0400468,-118.25337,traffic_signals,,4,,POINT (-118.25337 34.0400468)
123302809,34.0362887,-118.257352,,,4,,POINT (-118.257352 34.0362887)
123302811,34.0324349,-118.2604736,,,4,,POINT (-118.2604736 34.0324349)
123302813,34.0319434,-118.2608432,,,1,,POINT (-118.2608432 34.0319434)
123304328,34.0527542,-118.2211635,,,3,,POINT (-118.2211635 34.0527542)
123304330,34.0533134,-118.2205465,,,3,,POINT (-118.2205465 34.0533134)
123304334,34.0521136,-118.2170319,,,4,,POINT (-118.2170319 34.0521136)
123304338,34.0516137,-118.2159453,,,3,,POINT (-118.2159453 34.0516137)
123304343,34.0509967,-118.2145581,,,3,,POINT (-118.2145581 34.0509967)
123306077,34.0732294,-118.2728096,,,3,,POINT (-118.2728096 34.0732294)
123306082,34.0739963,-118.2723663,,,3,,POINT (-118.2723663 34.0739963)
123308403,34.0423135,-118.2595335,traffic_signals,,4,,POINT (-118.2595335 34.0423135)
123308409,34.0458821,-118.2668788,traffic_signals,,4,,POINT (-118.2668788 34.0458821)
123308418,34.0462866,-118.267764,,,3,,POINT (-118.267764 34.0462866)
123308421,34.04684,-118.2689817,,,3,,POINT (-118.2689817 34.04684)
123308427,34.0473244,-118.2700465,traffic_signals,,4,,POINT (-118.2700465 34.0473244)
123308430,34.0478156,-118.2711194,traffic_signals,,4,,POINT (-118.2711194 34.0478156)
123308433,34.0484001,-118.2724015,traffic_signals,,4,,POINT (-118.2724015 34.0484001)
123308436,34.0487934,-118.2732652,,,4,,POINT (-118.2732652 34.0487934)
123308439,34.0521471,-118.2809932,,,4,,POINT (-118.2809932 34.0521471)
123308451,34.0524206,-118.2842065,traffic_signals,,4,,POINT (-118.2842065 34.0524206)
123308454,34.0524178,-118.2865823,,,3,,POINT (-118.2865823 34.0524178)
123308457,34.05241,-118.287738,traffic_signals,,4,,POINT (-118.287738 34.05241)
123309395,34.067008,-118.2594402,,,3,,POINT (-118.2594402 34.067008)
123310162,34.053089,-118.2053761,,,3,,POINT (-118.2053761 34.053089)
123310172,34.0503605,-118.2068288,stop,,4,,POINT (-118.2068288 34.0503605)
123311700,34.052124,-118.2342282,,,3,,POINT (-118.2342282 34.052124)
123311713,34.0523164,-118.2341921,,,3,,POINT (-118.2341921 34.0523164)
123313195,34.0147696,-118.2462363,,,3,,POINT (-118.2462363 34.0147696)
123313198,34.0139854,-118.2467006,,,1,,POINT (-118.2467006 34.0139854)
123315776,34.0358649,-118.2753057,,,3,,POINT (-118.2753057 34.0358649)
123315779,34.034912,-118.275907,,,3,,POINT (-118.275907 34.034912)
123316293,34.031786,-118.2388321,traffic_signals,,3,,POINT (-118.2388321 34.031786)
123316444,34.0625632,-118.2444719,,,4,,POINT (-118.2444719 34.0625632)
123316658,34.0486636,-118.2361261,,,3,,POINT (-118.2361261 34.0486636)
123316660,34.0471675,-118.2361394,stop,,4,,POINT (-118.2361394 34.0471675)
123316668,34.0417822,-118.2350861,stop,,3,,POINT (-118.2350861 34.0417822)
123316793,34.0110741,-118.2663491,,,3,,POINT (-118.2663491 34.0110741)
123318563,34.0327699,-118.2874362,,,3,,POINT (-118.2874362 34.0327699)
123322116,34.0386192,-118.2638418,,,3,,POINT (-118.2638418 34.0386192)
123322120,34.0370346,-118.265065,,,3,,POINT (-118.265065 34.0370346)
123325557,34.0535314,-118.283434,,,1,,POINT (-118.283434 34.0535314)
123327627,34.0247538,-118.281786,stop,,3,,POINT (-118.281786 34.0247538)
123329188,34.0793858,-118.2543032,,,3,,POINT (-118.2543032 34.0793858)
123329711,34.0673525,-118.2488339,,,3,,POINT (-118.2488339 34.0673525)
123329713,34.0707875,-118.247064,,,3,,POINT (-118.247064 34.0707875)
123331084,34.0785873,-118.2521775,,,3,,POINT (-118.2521775 34.0785873)
123331085,34.0786189,-118.2523924,,,3,,POINT (-118.2523924 34.0786189)
123331088,34.0787964,-118.2529282,,,3,,POINT (-118.2529282 34.0787964)
123331091,34.0789282,-118.253233,,,3,,POINT (-118.253233 34.0789282)
123331094,34.0791956,-118.2538506,,,3,,POINT (-118.2538506 34.0791956)
123331100,34.0807564,-118.2574594,,,3,,POINT (-118.2574594 34.0807564)
123331692,34.0720168,-118.2722358,,,3,,POINT (-118.2722358 34.0720168)
123333980,34.0480573,-118.2106232,,,3,,POINT (-118.2106232 34.0480573)
123333983,34.0501702,-118.2092822,,,4,,POINT (-118.2092822 34.0501702)
123333985,34.0511565,-118.2086483,,,3,,POINT (-118.2086483 34.0511565)
123333991,34.047903,-118.2102775,traffic_signals,,3,,POINT (-118.2102775 34.047903)
123333998,34.0546446,-118.2069239,,,1,,POINT (-118.2069239 34.0546446)
123339300,34.0361046,-118.2385364,,,4,,POINT (-118.2385364 34.0361046)
123339301,34.0358436,-118.2344454,,,4,,POINT (-118.2344454 34.0358436)
123339302,34.0357133,-118.2324207,,,3,,POINT (-118.2324207 34.0357133)
123342063,34.0691798,-118.2489459,,,3,,POINT (-118.2489459 34.0691798)
123342065,34.0703351,-118.2483825,,,3,,POINT (-118.2483825 34.0703351)
123344352,34.0751826,-118.2563244,,,3,,POINT (-118.2563244 34.0751826)
123346204,34.0215699,-118.2471156,,,1,,POINT (-118.2471156 34.0215699)
123353034,34.0770855,-118.25338,,,3,,POINT (-118.25338 34.0770855)
123353037,34.0772803,-118.2538538,,,3,,POINT (-118.2538538 34.0772803)
123353957,34.0109671,-118.26086,traffic_signals,,4,,POINT (-118.26086 34.0109671)
123353970,34.0091972,-118.261159,traffic_signals,,4,,POINT (-118.261159 34.0091972)
123353976,34.0075222,-118.2613233,stop,,3,,POINT (-118.2613233 34.0075222)
123358096,34.0307237,-118.2574761,,,3,,POINT (-118.2574761 34.0307237)
123358101,34.0273724,-118.250788,,,4,,POINT (-118.250788 34.0273724)
123358104,34.0268967,-118.2498117,,,3,,POINT (-118.2498117 34.0268967)
123358107,34.0241357,-118.2446082,,,4,,POINT (-118.2446082 34.0241357)
123358135,34.0197283,-118.2285624,,,4,,POINT (-118.2285624 34.0197283)
123358173,34.0232799,-118.2424288,stop,,4,,POINT (-118.2424288 34.0232799)
123358176,34.023209,-118.2408853,,,3,,POINT (-118.2408853 34.023209)
123358178,34.0231173,-118.2393545,,,3,,POINT (-118.2393545 34.0231173)
123360986,34.0312127,-118.247769,,,3,,POINT (-118.247769 34.0312127)
123360988,34.0276508,-118.2422949,,,3,,POINT (-118.2422949 34.0276508)
123360996,34.0233699,-118.222897,,,3,,POINT (-118.222897 34.0233699)
123367925,34.0208259,-118.2642961,,,4,,POINT (-118.2642961 34.0208259)
123367927,34.0189698,-118.2606314,,,3,,POINT (-118.2606314 34.0189698)
123367929,34.0175033,-118.257441,,,4,,POINT (-118.257441 34.0175033)
123367931,34.0150155,-118.2515176,,,4,,POINT (-118.2515176 34.0150155)
123368139,34.0729615,-118.2639865,,,4,,POINT (-118.2639865 34.0729615)
123371440,34.0241725,-118.2623437,,,3,,POINT (-118.2623437 34.0241725)
123371441,34.022413,-118.258307,,,4,,POINT (-118.258307 34.022413)
123371461,34.0160898,-118.2465823,,,3,,POINT (-118.2465823 34.0160898)
123371463,34.0154362,-118.2441592,,,3,,POINT (-118.2441592 34.0154362)
123371465,34.0152178,-118.2432085,traffic_signals,,4,,POINT (-118.2432085 34.0152178)
123371470,34.0151851,-118.2429104,traffic_signals,,4,,POINT (-118.2429104 34.0151851)
123372690,34.0209446,-118.2079789,,,3,,POINT (-118.2079789 34.0209446)
123372701,34.0195667,-118.2028446,,,4,,POINT (-118.2028446 34.0195667)
123372721,34.0276136,-118.2270341,,,1,,POINT (-118.2270341 34.0276136)
123373274,34.0459267,-118.2058113,,,3,,POINT (-118.2058113 34.0459267)
123373277,34.0468278,-118.2052411,,,4,,POINT (-118.2052411 34.0468278)
123373280,34.0485632,-118.2041547,,,4,,POINT (-118.2041547 34.0485632)
123373284,34.0512053,-118.2024718,,,4,,POINT (-118.2024718 34.0512053)
123373298,34.0433845,-118.2067819,,,4,,POINT (-118.2067819 34.0433845)
123373300,34.0456971,-118.2052891,traffic_signals,,3,,POINT (-118.2052891 34.0456971)
123373478,34.0141417,-118.2671939,,,3,,POINT (-118.2671939 34.0141417)
123373480,34.011152,-118.2691215,,,3,,POINT (-118.2691215 34.011152)
123373486,34.0111504,-118.269278,,,3,,POINT (-118.269278 34.0111504)
123373502,34.0253661,-118.2602772,,,3,,POINT (-118.2602772 34.0253661)
123376181,34.0512946,-118.2221641,,,3,,POINT (-118.2221641 34.0512946)
123378055,34.0706496,-118.2647714,,,4,,POINT (-118.2647714 34.0706496)
123378062,34.0747886,-118.2632982,,,4,,POINT (-118.2632982 34.0747886)
123378560,34.0604545,-118.2634062,,,3,,POINT (-118.2634062 34.0604545)
123378574,34.0636878,-118.271451,,,3,,POINT (-118.271451 34.0636878)
123380341,34.0149147,-118.2688738,,,3,,POINT (-118.2688738 34.0149147)
123380343,34.0146346,-118.2682802,,,3,,POINT (-118.2682802 34.0146346)
123380346,34.0145476,-118.268071,,,3,,POINT (-118.268071 34.0145476)
123384135,34.0505869,-118.2699187,traffic_signals,,4,,POINT (-118.2699187 34.0505869)
123384137,34.0511319,-118.2707336,,,3,,POINT (-118.2707336 34.0511319)
123384138,34.0517624,-118.271025,,,4,,POINT (-118.271025 34.0517624)
123384140,34.0553788,-118.2789446,,,4,,POINT (-118.2789446 34.0553788)
123384146,34.0577315,-118.2868834,,,3,,POINT (-118.2868834 34.0577315)
123390801,34.0079815,-118.2395071,traffic_signals,,4,,POINT (-118.2395071 34.0079815)
123396074,34.0566634,-118.2603662,,,4,,POINT (-118.2603662 34.0566634)
123396079,34.0581064,-118.2669015,,,3,,POINT (-118.2669015 34.0581064)
123396086,34.0584718,-118.2669179,,,3,,POINT (-118.2669179 34.0584718)
123396105,34.0571184,-118.2658449,,,3,,POINT (-118.2658449 34.0571184)
123396139,34.0488448,-118.248322,traffic_signals,,4,,POINT (-118.248322 34.0488448)
123396141,34.0495285,-118.2493681,traffic_signals,,4,,POINT (-118.2493681 34.0495285)
123396147,34.0509115,-118.25151,traffic_signals,,4,,POINT (-118.25151 34.0509115)
123396149,34.0559361,-118.2577145,,,3,,POINT (-118.2577145 34.0559361)
123396161,34.0571104,-118.2587442,,,3,,POINT (-118.2587442 34.0571104)
123398529,34.0472697,-118.2876784,,,3,,POINT (-118.2876784 34.0472697)
123405951,34.0600195,-118.2524786,turning_circle,,1,,POINT (-118.2524786 34.0600195)
123406779,34.0522937,-118.214832,turning_circle,,1,,POINT (-118.214832 34.0522937)
123406784,34.052725,-118.2134842,,,3,,POINT (-118.2134842 34.052725)
123406789,34.051911,-118.211606,,,3,,POINT (-118.211606 34.051911)
123408705,34.0327532,-118.2864695,traffic_signals,,4,,POINT (-118.2864695 34.0327532)
123408740,34.0317181,-118.2839972,traffic_signals,,4,,POINT (-118.2839972 34.0317181)
123412951,34.0339463,-118.2012488,,,4,,POINT (-118.2012488 34.0339463)
123412957,34.0333641,-118.1999253,,,3,,POINT (-118.1999253 34.0333641)
123412992,34.0374881,-118.2088916,,,3,,POINT (-118.2088916 34.0374881)
123412995,34.0367569,-118.2072772,,,3,,POINT (-118.2072772 34.0367569)
123413057,34.0414185,-118.2382295,,,3,,POINT (-118.2382295 34.0414185)
123413061,34.0415176,-118.2373726,stop,,4,,POINT (-118.2373726 34.0415176)
123413065,34.0416524,-118.2362077,stop,,4,,POINT (-118.2362077 34.0416524)
