osmid,y,x,street_count,highway,junction,ref,geometry
1947343652,51.4967592,-0.1532263,4,,,,POINT (-0.1532263 51.4967592)
1947343655,51.4981798,-0.1537888,3,,,,POINT (-0.1537888 51.4981798)
1947370022,51.4907018,-0.1648707,3,,,,POINT (-0.1648707 51.4907018)
1947370037,51.5011126,-0.1561221,3,,,,POINT (-0.1561221 51.5011126)
1951372927,51.5090978,-0.0812017,4,,,,POINT (-0.0812017 51.5090978)
1951616261,51.5107987,-0.0856694,3,,,,POINT (-0.0856694 51.5107987)
1951616268,51.510834,-0.0862011,3,,,,POINT (-0.0862011 51.510834)
1951616276,51.5108784,-0.0860309,4,,,,POINT (-0.0860309 51.5108784)
1951616319,51.5110922,-0.0856397,3,,,,POINT (-0.0856397 51.5110922)
1953096701,51.522622,-0.0927063,3,,,,POINT (-0.0927063 51.522622)
1953202903,51.5168715,-0.1080193,3,,,,POINT (-0.1080193 51.5168715)
1953475278,51.5250047,-0.1375393,3,,,,POINT (-0.1375393 51.5250047)
1953627794,51.5240623,-0.1580688,3,,,,POINT (-0.1580688 51.5240623)
1953627797,51.5250401,-0.1587831,3,,,,POINT (-0.1587831 51.5250401)
1953627802,51.5254874,-0.1614243,3,,,,POINT (-0.1614243 51.5254874)
1953627806,51.525857,-0.1615024,3,,,,POINT (-0.1615024 51.525857)
1953676009,51.5279594,-0.1274953,3,,,,POINT (-0.1274953 51.5279594)
1953814164,51.5014344,-0.1126481,3,,,,POINT (-0.1126481 51.5014344)
1953893735,51.5246995,-0.127885,4,,,,POINT (-0.127885 51.5246995)
1954678370,51.5308028,-0.1018241,4,,,,POINT (-0.1018241 51.5308028)
1954678419,51.5316028,-0.1049672,4,,,,POINT (-0.1049672 51.5316028)
1954678429,51.531716,-0.1055047,3,,,,POINT (-0.1055047 51.531716)
1954751944,51.5245343,-0.0904655,4,,,,POINT (-0.0904655 51.5245343)
1954751981,51.5263954,-0.083957,3,crossing,,,POINT (-0.083957 51.5263954)
1955520876,51.4887445,-0.1220507,3,,,,POINT (-0.1220507 51.4887445)
1955520879,51.5114572,-0.1041955,3,,,,POINT (-0.1041955 51.5114572)
1955520887,51.5124758,-0.0952324,1,,,,POINT (-0.0952324 51.5124758)
1955520890,51.5131542,-0.1041907,3,,,,POINT (-0.1041907 51.5131542)
1956340275,51.4918719,-0.0739372,3,,,,POINT (-0.0739372 51.4918719)
1956340278,51.4920552,-0.0738764,1,,,,POINT (-0.0738764 51.4920552)
1956955117,51.5315063,-0.1043467,3,,,,POINT (-0.1043467 51.5315063)
1956955120,51.5344833,-0.1023358,3,,,,POINT (-0.1023358 51.5344833)
1959010472,51.527207,-0.072804,3,,,,POINT (-0.072804 51.527207)
1960741957,51.4947382,-0.1193506,2,,,,POINT (-0.1193506 51.4947382)
1960745116,51.4872664,-0.1232205,3,,,,POINT (-0.1232205 51.4872664)
1960840426,51.4861345,-0.1502987,3,,,,POINT (-0.1502987 51.4861345)
1960864455,51.4876728,-0.1432564,1,,,,POINT (-0.1432564 51.4876728)
1960905117,51.4909273,-0.1505337,3,,,,POINT (-0.1505337 51.4909273)
1960905158,51.4967381,-0.1449634,3,,,,POINT (-0.1449634 51.4967381)
1960905159,51.4980322,-0.1479049,3,,,,POINT (-0.1479049 51.4980322)
1960925470,51.4958412,-0.1717299,3,crossing,,,POINT (-0.1717299 51.4958412)
1960925501,51.4947306,-0.1626421,3,,,,POINT (-0.1626421 51.4947306)
1960925507,51.4958897,-0.1717368,4,,,,POINT (-0.1717368 51.4958897)
1960925514,51.4961455,-0.1693463,3,,,,POINT (-0.1693463 51.4961455)
1960951885,51.4976431,-0.167498,3,,,,POINT (-0.167498 51.4976431)
1960954870,51.4947875,-0.1688376,3,,,,POINT (-0.1688376 51.4947875)
1960954878,51.4964886,-0.1673898,3,,,,POINT (-0.1673898 51.4964886)
1960954879,51.496528,-0.1673988,3,,,,POINT (-0.1673988 51.496528)
1961159897,51.5236178,-0.0803593,3,,,,POINT (-0.0803593 51.5236178)
1964414799,51.526165,-0.0956118,1,,,,POINT (-0.0956118 51.526165)
1965049365,51.5402563,-0.1206089,1,,,,POINT (-0.1206089 51.5402563)
1965996063,51.5263167,-0.0991149,1,,,,POINT (-0.0991149 51.5263167)
1971658243,51.5372123,-0.1355247,3,,,,POINT (-0.1355247 51.5372123)
1972650335,51.528282,-0.0877474,3,,,,POINT (-0.0877474 51.528282)
1972650362,51.5290344,-0.087401,3,,,,POINT (-0.087401 51.5290344)
1973882968,51.5019616,-0.1702081,2,,,,POINT (-0.1702081 51.5019616)
1973883128,51.5021015,-0.170195,2,,,,POINT (-0.170195 51.5021015)
1974138060,51.5024595,-0.1622652,3,traffic_signals,,,POINT (-0.1622652 51.5024595)
1978270758,51.5056805,-0.0888318,4,,,,POINT (-0.0888318 51.5056805)
1984716225,51.5430102,-0.1458079,2,,,,POINT (-0.1458079 51.5430102)
1985774550,51.49331,-0.0738833,3,,,,POINT (-0.0738833 51.49331)
1988347359,51.5041134,-0.0627839,1,,,,POINT (-0.0627839 51.5041134)
1988347360,51.5040212,-0.0622164,1,,,,POINT (-0.0622164 51.5040212)
1990694635,51.5100522,-0.092508,1,,,,POINT (-0.092508 51.5100522)
1990694638,51.5106737,-0.0922316,4,,,,POINT (-0.0922316 51.5106737)
1991155464,51.5393328,-0.0823882,3,,,,POINT (-0.0823882 51.5393328)
1999870960,51.4964358,-0.0911757,1,,,,POINT (-0.0911757 51.4964358)
1999870966,51.4967838,-0.0906002,3,,,,POINT (-0.0906002 51.4967838)
2019120153,51.5282765,-0.0850498,3,,,,POINT (-0.0850498 51.5282765)
2021356708,51.4789208,-0.0574455,3,,,,POINT (-0.0574455 51.4789208)
2021356712,51.4794568,-0.0581105,3,,,,POINT (-0.0581105 51.4794568)
2023329459,51.5204006,-0.1468214,3,,,,POINT (-0.1468214 51.5204006)
2025300678,51.4951621,-0.0863974,3,,,,POINT (-0.0863974 51.4951621)
2034441133,51.5243117,-0.0916109,2,,,,POINT (-0.0916109 51.5243117)
2037999360,51.5147162,-0.0603726,3,,,,POINT (-0.0603726 51.5147162)
2038803685,51.5221713,-0.163823,3,,,,POINT (-0.163823 51.5221713)
2047806082,51.5152292,-0.1420527,4,crossing,crossroads,,POINT (-0.1420527 51.5152292)
2047806084,51.5154124,-0.1406613,3,,,,POINT (-0.1406613 51.5154124)
2047806092,51.5137155,-0.1411476,4,,,,POINT (-0.1411476 51.5137155)
2047806102,51.5154615,-0.1402899,3,,,,POINT (-0.1402899 51.5154615)
2047806106,51.514376,-0.1416487,3,,,,POINT (-0.1416487 51.514376)
2047806108,51.514031,-0.1414097,3,,,,POINT (-0.1414097 51.514031)
2059768444,51.497261,-0.1082001,2,,,,POINT (-0.1082001 51.497261)
2059790748,51.5095343,-0.0864467,3,,,,POINT (-0.0864467 51.5095343)
2066046353,51.4783464,-0.1035679,4,,,,POINT (-0.1035679 51.4783464)
2072686035,51.5051605,-0.0972421,3,,,,POINT (-0.0972421 51.5051605)
2072686040,51.5051258,-0.0970671,3,,,,POINT (-0.0970671 51.5051258)
2073859269,51.4988401,-0.0687901,1,,,,POINT (-0.0687901 51.4988401)
2074839239,51.5374367,-0.0865421,3,,,,POINT (-0.0865421 51.5374367)
2077157708,51.5311727,-0.116981,3,,,,POINT (-0.116981 51.5311727)
2080482098,51.5002282,-0.1536562,3,,,,POINT (-0.1536562 51.5002282)
2080482102,51.5005283,-0.1535674,3,,,,POINT (-0.1535674 51.5005283)
2080485435,51.4975935,-0.1548762,3,,,,POINT (-0.1548762 51.4975935)
2080777192,51.5315626,-0.1061758,3,,,,POINT (-0.1061758 51.5315626)
2084187586,51.5017566,-0.1609791,3,,,,POINT (-0.1609791 51.5017566)
2094955592,51.5168205,-0.1275242,3,,,,POINT (-0.1275242 51.5168205)
2097698808,51.5218642,-0.1124676,3,,,,POINT (-0.1124676 51.5218642)
2100667093,51.526192,-0.1540757,3,,,,POINT (-0.1540757 51.526192)
2105133238,51.4931594,-0.1060449,3,,,,POINT (-0.1060449 51.4931594)
2105133241,51.4939264,-0.1068425,1,,,,POINT (-0.1068425 51.4939264)
2105133256,51.4920917,-0.102896,3,,,,POINT (-0.102896 51.4920917)
2105133258,51.4929974,-0.1063361,1,,,,POINT (-0.1063361 51.4929974)
2105133277,51.4921919,-0.1036816,1,,,,POINT (-0.1036816 51.4921919)
2105133297,51.4931644,-0.1061028,1,,,,POINT (-0.1061028 51.4931644)
2105133301,51.4930088,-0.1069255,1,,,,POINT (-0.1069255 51.4930088)
2105133343,51.4931009,-0.1060451,1,,,,POINT (-0.1060451 51.4931009)
2105133358,51.4938115,-0.1060714,2,,,,POINT (-0.1060714 51.4938115)
2114879337,51.5335477,-0.1222197,3,,,,POINT (-0.1222197 51.5335477)
2114997853,51.5471923,-0.0744117,1,,,,POINT (-0.0744117 51.5471923)
2117475741,51.5187472,-0.1219271,1,,,,POINT (-0.1219271 51.5187472)
2117688154,51.5297323,-0.102373,3,,,,POINT (-0.102373 51.5297323)
2117688162,51.5298984,-0.1026318,3,,,,POINT (-0.1026318 51.5298984)
2117730389,51.53195,-0.1061924,4,,,,POINT (-0.1061924 51.53195)
2120269478,51.4836695,-0.1200958,2,,,,POINT (-0.1200958 51.4836695)
2129498512,51.5389243,-0.0824469,1,,,,POINT (-0.0824469 51.5389243)
2129686749,51.5326009,-0.1393144,3,,,,POINT (-0.1393144 51.5326009)
2131643980,51.5122857,-0.1418184,4,,,,POINT (-0.1418184 51.5122857)
2139023357,51.4964024,-0.1419001,2,,,,POINT (-0.1419001 51.4964024)
2139922590,51.5308856,-0.1019134,3,,,,POINT (-0.1019134 51.5308856)
2139923760,51.5301228,-0.1029575,3,,,,POINT (-0.1029575 51.5301228)
2140432704,51.5112608,-0.1045189,3,,,,POINT (-0.1045189 51.5112608)
2140823631,51.5105718,-0.1156517,3,,,,POINT (-0.1156517 51.5105718)
2141606218,51.5043337,-0.0578492,3,,,,POINT (-0.0578492 51.5043337)
2141606231,51.5036516,-0.0574698,3,,,,POINT (-0.0574698 51.5036516)
2142099664,51.4920689,-0.1218728,3,,,,POINT (-0.1218728 51.4920689)
2142099673,51.4926968,-0.1216288,3,,,,POINT (-0.1216288 51.4926968)
2142099682,51.4924825,-0.1217892,3,,,,POINT (-0.1217892 51.4924825)
2142670313,51.4909571,-0.1421702,1,,,,POINT (-0.1421702 51.4909571)
2146058720,51.4820468,-0.1288599,3,,,,POINT (-0.1288599 51.4820468)
2146058738,51.4833504,-0.1271373,3,,,,POINT (-0.1271373 51.4833504)
2146058879,51.4863718,-0.1220366,1,,,,POINT (-0.1220366 51.4863718)
2146058883,51.4865365,-0.1220387,3,,,,POINT (-0.1220387 51.4865365)
2146058908,51.4870782,-0.1232547,3,,,,POINT (-0.1232547 51.4870782)
2146058914,51.4877827,-0.1220837,3,,,,POINT (-0.1220837 51.4877827)
2146102362,51.4941667,-0.0850807,3,,,,POINT (-0.0850807 51.4941667)
2146383887,51.5236303,-0.1526786,4,,,,POINT (-0.1526786 51.5236303)
2146383892,51.5235903,-0.1530156,1,,,,POINT (-0.1530156 51.5235903)
2146383897,51.5230909,-0.1524378,3,,,,POINT (-0.1524378 51.5230909)
2148156733,51.4936275,-0.0849957,3,,,,POINT (-0.0849957 51.4936275)
2148162314,51.4907361,-0.0812265,4,,,,POINT (-0.0812265 51.4907361)
2148162320,51.491838,-0.0826588,3,,,,POINT (-0.0826588 51.491838)
2148535290,51.4907076,-0.0809881,3,,,,POINT (-0.0809881 51.4907076)
2148535301,51.4904439,-0.0806933,3,,,,POINT (-0.0806933 51.4904439)
2149934087,51.4840734,-0.0855151,3,,,,POINT (-0.0855151 51.4840734)
2149936896,51.4837701,-0.0863496,3,,,,POINT (-0.0863496 51.4837701)
2149937779,51.4836631,-0.0860897,3,,,,POINT (-0.0860897 51.4836631)
2150883869,51.4752333,-0.1365424,3,,,,POINT (-0.1365424 51.4752333)
2150883871,51.4753845,-0.1374232,3,,,,POINT (-0.1374232 51.4753845)
2151161584,51.4921943,-0.1467416,3,,,,POINT (-0.1467416 51.4921943)
2152131356,51.5183409,-0.063272,3,,,,POINT (-0.063272 51.5183409)
2152131375,51.5183955,-0.0628246,5,,,,POINT (-0.0628246 51.5183955)
2156608630,51.5361396,-0.0966756,3,,,,POINT (-0.0966756 51.5361396)
2164223197,51.5090276,-0.0734983,4,,,,POINT (-0.0734983 51.5090276)
2177837562,51.5239846,-0.1431271,3,,,,POINT (-0.1431271 51.5239846)
2177842866,51.5241578,-0.1446956,3,,,,POINT (-0.1446956 51.5241578)
2177848413,51.5318011,-0.1453287,3,,,,POINT (-0.1453287 51.5318011)
2180661925,51.4950677,-0.0991998,3,,,,POINT (-0.0991998 51.4950677)
2180693488,51.4950422,-0.1012418,4,,,,POINT (-0.1012418 51.4950422)
2185833791,51.5046654,-0.0572601,3,,,,POINT (-0.0572601 51.5046654)
2198095154,51.4760968,-0.1481405,3,,,,POINT (-0.1481405 51.4760968)
2198870645,51.5152429,-0.1419463,4,crossing,crossroads,,POINT (-0.1419463 51.5152429)
2209703969,51.5465937,-0.0737159,1,,,,POINT (-0.0737159 51.5465937)
2213538538,51.5339997,-0.1270549,5,,,,POINT (-0.1270549 51.5339997)
2214957485,51.5094128,-0.1358527,3,,,,POINT (-0.1358527 51.5094128)
2214979326,51.5061875,-0.1353714,4,,,,POINT (-0.1353714 51.5061875)
2214979329,51.5071417,-0.1326271,4,,,,POINT (-0.1326271 51.5071417)
2214979335,51.5066497,-0.1339752,4,,,,POINT (-0.1339752 51.5066497)
2214979340,51.506693,-0.1338547,3,,,,POINT (-0.1338547 51.506693)
2214979344,51.5054379,-0.1374109,3,,,,POINT (-0.1374109 51.5054379)
2214979349,51.5053716,-0.1372937,3,,,,POINT (-0.1372937 51.5053716)
2215490963,51.5075367,-0.141337,4,,,,POINT (-0.141337 51.5075367)
2215490966,51.5077439,-0.1405686,4,,,,POINT (-0.1405686 51.5077439)
2215490967,51.5071738,-0.1420668,4,,,,POINT (-0.1420668 51.5071738)
2217388361,51.5011064,-0.0920494,3,,,,POINT (-0.0920494 51.5011064)
2217388387,51.5009587,-0.0936036,3,,,,POINT (-0.0936036 51.5009587)
2217412069,51.5010042,-0.0928449,3,,,,POINT (-0.0928449 51.5010042)
2217412073,51.5009385,-0.0926697,3,,,,POINT (-0.0926697 51.5009385)
2218340965,51.5134009,-0.0897462,3,,,,POINT (-0.0897462 51.5134009)
2218344505,51.5133597,-0.0881346,2,,,,POINT (-0.0881346 51.5133597)
2218740090,51.5348711,-0.1374885,3,,,,POINT (-0.1374885 51.5348711)
2238265340,51.478605,-0.17173,1,,,,POINT (-0.17173 51.478605)
2246184959,51.4906741,-0.1163008,3,,,,POINT (-0.1163008 51.4906741)
2246997791,51.4791306,-0.1668623,3,,,,POINT (-0.1668623 51.4791306)
2250384027,51.4834779,-0.1478219,1,,,,POINT (-0.1478219 51.4834779)
2254629351,51.5175657,-0.0830228,1,,,,POINT (-0.0830228 51.5175657)
2261438060,51.488029,-0.0764014,4,,,,POINT (-0.0764014 51.488029)
2263204223,51.5007413,-0.1175443,4,,,,POINT (-0.1175443 51.5007413)
2264265680,51.5380544,-0.0656592,1,,,,POINT (-0.0656592 51.5380544)
2264271410,51.5342213,-0.0733634,3,,,,POINT (-0.0733634 51.5342213)
2264271420,51.5347966,-0.0736037,4,,,,POINT (-0.0736037 51.5347966)
2269733597,51.5433371,-0.1646891,3,,,,POINT (-0.1646891 51.5433371)
2281071246,51.4903046,-0.1009369,1,,,,POINT (-0.1009369 51.4903046)
2282305627,51.5156905,-0.070695,3,,,,POINT (-0.070695 51.5156905)
2282305641,51.5156109,-0.0705965,4,,,,POINT (-0.0705965 51.5156109)
2282323110,51.5169843,-0.0732367,3,,,,POINT (-0.0732367 51.5169843)
2305803831,51.5155175,-0.158035,1,,,,POINT (-0.158035 51.5155175)
2312848445,51.5217957,-0.1621353,3,,,,POINT (-0.1621353 51.5217957)
2314788166,51.498188,-0.1467674,4,,,,POINT (-0.1467674 51.498188)
2314797576,51.4969072,-0.1463814,1,,,,POINT (-0.1463814 51.4969072)
2316500790,51.5221994,-0.1449302,3,,,,POINT (-0.1449302 51.5221994)
2316500791,51.5226632,-0.1451392,1,,,,POINT (-0.1451392 51.5226632)
2319997661,51.485541,-0.1512743,3,,,,POINT (-0.1512743 51.485541)
2320939052,51.4858466,-0.1501414,4,,,,POINT (-0.1501414 51.4858466)
2321745964,51.4777125,-0.148284,3,,,,POINT (-0.148284 51.4777125)
2322273093,51.4927976,-0.1570359,3,,,,POINT (-0.1570359 51.4927976)
2322273094,51.4924647,-0.1581588,3,,,,POINT (-0.1581588 51.4924647)
2322284842,51.4922686,-0.157574,3,,,,POINT (-0.157574 51.4922686)
2322291965,51.4836712,-0.1644406,3,,,,POINT (-0.1644406 51.4836712)
2322291974,51.4837641,-0.1637,3,,,,POINT (-0.1637 51.4837641)
2323414059,51.4923213,-0.1578347,4,,,,POINT (-0.1578347 51.4923213)
2324444316,51.4850661,-0.1541747,3,,,,POINT (-0.1541747 51.4850661)
2330104936,51.529591,-0.138624,3,,,,POINT (-0.138624 51.529591)
2336607739,51.5300348,-0.1686255,3,,,,POINT (-0.1686255 51.5300348)
2336607995,51.5302005,-0.1675322,3,,,,POINT (-0.1675322 51.5302005)
2336608011,51.5302265,-0.1692145,3,,,,POINT (-0.1692145 51.5302265)
2345395202,51.5347811,-0.1371919,3,,,,POINT (-0.1371919 51.5347811)
2345395347,51.5350227,-0.1358342,2,,,,POINT (-0.1358342 51.5350227)
2354955632,51.5183506,-0.1671215,3,,,,POINT (-0.1671215 51.5183506)
2354955650,51.5179889,-0.1671352,3,,,,POINT (-0.1671352 51.5179889)
2354994931,51.515239,-0.1631104,3,,,,POINT (-0.1631104 51.515239)
2354994932,51.5150189,-0.1628641,4,,,,POINT (-0.1628641 51.5150189)
2355068979,51.5247684,-0.1683316,4,,,,POINT (-0.1683316 51.5247684)
2356521711,51.5079832,-0.1496987,3,,,,POINT (-0.1496987 51.5079832)
2356521713,51.5080353,-0.1495988,3,,,,POINT (-0.1495988 51.5080353)
2360775235,51.5260999,-0.0877337,3,,,,POINT (-0.0877337 51.5260999)
2364389871,51.5119069,-0.0692976,3,,,,POINT (-0.0692976 51.5119069)
2364389872,51.5119487,-0.0690894,3,,,,POINT (-0.0690894 51.5119487)
2364389879,51.5117999,-0.0690123,3,,,,POINT (-0.0690123 51.5117999)
2367179586,51.5226854,-0.0677356,1,,,,POINT (-0.0677356 51.5226854)
2380261691,51.4873432,-0.0678117,3,,,,POINT (-0.0678117 51.4873432)
2380261699,51.4875537,-0.0684745,1,,,,POINT (-0.0684745 51.4875537)
2387194128,51.5126816,-0.0924941,4,,,,POINT (-0.0924941 51.5126816)
2387194150,51.5126109,-0.0925035,3,,,,POINT (-0.0925035 51.5126109)
2387226309,51.5131131,-0.090576,2,,,,POINT (-0.090576 51.5131131)
2387232559,51.5168111,-0.0856937,4,crossing,,,POINT (-0.0856937 51.5168111)
2387651272,51.5469224,-0.0928546,1,,,,POINT (-0.0928546 51.5469224)
2389968787,51.5305254,-0.1059741,2,,,,POINT (-0.1059741 51.5305254)
2389970586,51.5288978,-0.1063272,3,,,,POINT (-0.1063272 51.5288978)
2389991902,51.5047288,-0.1264924,3,,,,POINT (-0.1264924 51.5047288)
2389991907,51.5048618,-0.1260488,3,,,,POINT (-0.1260488 51.5048618)
2390005223,51.5061994,-0.12707,3,,,,POINT (-0.12707 51.5061994)
2390008569,51.5059782,-0.127022,3,,,,POINT (-0.127022 51.5059782)
2392868684,51.5373165,-0.0868689,3,,,,POINT (-0.0868689 51.5373165)
2401352980,51.4990884,-0.0629443,3,,,,POINT (-0.0629443 51.4990884)
2407421184,51.5364336,-0.1437078,3,,,,POINT (-0.1437078 51.5364336)
2407421191,51.536598,-0.1436474,3,,,,POINT (-0.1436474 51.536598)
2419800718,51.5231698,-0.1513703,3,,,,POINT (-0.1513703 51.5231698)
2419805310,51.5232337,-0.1503279,3,,,,POINT (-0.1503279 51.5232337)
2425547423,51.5309144,-0.1196775,4,,,,POINT (-0.1196775 51.5309144)
2428162853,51.5286596,-0.1275256,3,,,,POINT (-0.1275256 51.5286596)
2428162882,51.5288703,-0.1259615,1,,,,POINT (-0.1259615 51.5288703)
2430375702,51.4852797,-0.1134844,1,,,,POINT (-0.1134844 51.4852797)
2431645223,51.5370793,-0.086586,3,,,,POINT (-0.086586 51.5370793)
2431652227,51.5350539,-0.0828557,3,,,,POINT (-0.0828557 51.5350539)
2432160677,51.4870178,-0.1113633,4,,,,POINT (-0.1113633 51.4870178)
2438156588,51.5359525,-0.0956606,3,,,,POINT (-0.0956606 51.5359525)
2438156595,51.5361879,-0.0959056,1,turning_circle,,,POINT (-0.0959056 51.5361879)
2440630566,51.525821,-0.1255963,2,traffic_signals,,,POINT (-0.1255963 51.525821)
2441107350,51.5069303,-0.1469689,3,,,,POINT (-0.1469689 51.5069303)
2441107358,51.5068151,-0.1470765,3,,,,POINT (-0.1470765 51.5068151)
2453941139,51.517442,-0.1077932,4,,,,POINT (-0.1077932 51.517442)
2453947049,51.5179958,-0.1103322,3,,,,POINT (-0.1103322 51.5179958)
2454291115,51.5365656,-0.1397149,1,,,,POINT (-0.1397149 51.5365656)
2455809192,51.5058058,-0.1468423,1,,,,POINT (-0.1468423 51.5058058)
2456242944,51.4977632,-0.1035725,3,,,,POINT (-0.1035725 51.4977632)
2456607919,51.5106968,-0.1524032,3,,,,POINT (-0.1524032 51.5106968)
2456649478,51.5118886,-0.1525986,3,,,,POINT (-0.1525986 51.5118886)
2459450933,51.4802511,-0.0907207,3,,,,POINT (-0.0907207 51.4802511)
2459527176,51.4798916,-0.0989825,1,,,,POINT (-0.0989825 51.4798916)
2459596755,51.479451,-0.0999322,1,,,,POINT (-0.0999322 51.479451)
2460356320,51.5308723,-0.0854438,2,,,,POINT (-0.0854438 51.5308723)
2460356321,51.5299415,-0.0835558,3,,,,POINT (-0.0835558 51.5299415)
2467649381,51.4955198,-0.1053409,3,,,,POINT (-0.1053409 51.4955198)
2467649384,51.4961838,-0.104956,3,,,,POINT (-0.104956 51.4961838)
2467879619,51.4844998,-0.0676907,4,,,,POINT (-0.0676907 51.4844998)
2467879623,51.4845458,-0.0678069,4,,,,POINT (-0.0678069 51.4845458)
2467879629,51.484202,-0.0681062,3,,,,POINT (-0.0681062 51.484202)
2467880039,51.4851325,-0.0690267,4,,,,POINT (-0.0690267 51.4851325)
2473147262,51.521597,-0.1603425,3,,,,POINT (-0.1603425 51.521597)
2476787985,51.5118967,-0.1270548,3,,,,POINT (-0.1270548 51.5118967)
2480869415,51.5102283,-0.1565309,3,,,,POINT (-0.1565309 51.5102283)
2480875375,51.5046496,-0.1521088,3,,,,POINT (-0.1521088 51.5046496)
2482365802,51.5275191,-0.1106057,3,,,,POINT (-0.1106057 51.5275191)
2484116770,51.5375362,-0.0637074,3,,,,POINT (-0.0637074 51.5375362)
2487171932,51.5468314,-0.075022,1,,,,POINT (-0.075022 51.5468314)
2488356504,51.4987015,-0.1053915,3,,,,POINT (-0.1053915 51.4987015)
2490342443,51.504019,-0.0815014,3,,,,POINT (-0.0815014 51.504019)
2490342448,51.504183,-0.0810938,1,,,,POINT (-0.0810938 51.504183)
2490561862,51.5170046,-0.170486,1,,,,POINT (-0.170486 51.5170046)
2507698632,51.5241903,-0.101422,1,,,,POINT (-0.101422 51.5241903)
2508652049,51.5471025,-0.0867483,3,,,,POINT (-0.0867483 51.5471025)
2512310242,51.502483,-0.1102288,3,,,,POINT (-0.1102288 51.502483)
2513319064,51.4912245,-0.1030347,2,crossing,,,POINT (-0.1030347 51.4912245)
2513319066,51.4913995,-0.1030986,3,,,,POINT (-0.1030986 51.4913995)
2513319783,51.491149,-0.1031471,3,,,,POINT (-0.1031471 51.491149)
2515869316,51.4926405,-0.0719793,3,,,,POINT (-0.0719793 51.4926405)
2515869352,51.4927228,-0.0711277,3,,,,POINT (-0.0711277 51.4927228)
2521647092,51.5149679,-0.06789,3,,,,POINT (-0.06789 51.5149679)
2524076040,51.5205117,-0.0755277,2,,,,POINT (-0.0755277 51.5205117)
2525021795,51.5432221,-0.0919548,3,,,,POINT (-0.0919548 51.5432221)
2525132621,51.5408686,-0.1058579,3,,,,POINT (-0.1058579 51.5408686)
2525132628,51.540901,-0.1060901,3,,,,POINT (-0.1060901 51.540901)
2538317557,51.4886076,-0.0856996,1,,,,POINT (-0.0856996 51.4886076)
2538317560,51.489132,-0.0845867,3,,,,POINT (-0.0845867 51.489132)
2547407935,51.4921355,-0.1015105,1,,,,POINT (-0.1015105 51.4921355)
2547407948,51.4954223,-0.1109183,3,,,,POINT (-0.1109183 51.4954223)
2550078101,51.48131,-0.0912295,1,,,,POINT (-0.0912295 51.48131)
2550094328,51.4813979,-0.0920469,1,,,,POINT (-0.0920469 51.4813979)
2562545251,51.5358847,-0.0719341,1,,,,POINT (-0.0719341 51.5358847)
2566152531,51.5235489,-0.0670584,1,,,,POINT (-0.0670584 51.5235489)
2566152532,51.5238707,-0.0671178,3,,,,POINT (-0.0671178 51.5238707)
2575063306,51.4927958,-0.064999,3,,,,POINT (-0.064999 51.4927958)
2584020692,51.5228664,-0.0776112,4,,,,POINT (-0.0776112 51.5228664)
2584020694,51.5226221,-0.0778409,3,,,,POINT (-0.0778409 51.5226221)
2584020698,51.5225958,-0.0778517,3,,,,POINT (-0.0778517 51.5225958)
2584020709,51.5229303,-0.0777731,4,,,,POINT (-0.0777731 51.5229303)
2584033103,51.5231621,-0.07763,3,,,,POINT (-0.07763 51.5231621)
2584033104,51.5230959,-0.0774431,3,,,,POINT (-0.0774431 51.5230959)
2584035609,51.5235938,-0.0772335,3,,,,POINT (-0.0772335 51.5235938)
2584035611,51.5227997,-0.0774236,3,,,,POINT (-0.0774236 51.5227997)
2584068601,51.5237047,-0.077249,4,,,,POINT (-0.077249 51.5237047)
