osmid,y,x,street_count,highway,junction,railway,geometry
202045084,48.8828163,2.3894057,3,,,,POINT (2.3894057 48.8828163)
202045338,48.8839132,2.3917011,4,,,,POINT (2.3917011 48.8839132)
202045340,48.8845179,2.3945415,3,,,,POINT (2.3945415 48.8845179)
202047033,48.8911285,2.3775571,4,,,,POINT (2.3775571 48.8911285)
202047327,48.8894061,2.3809452,3,,,,POINT (2.3809452 48.8894061)
202048141,48.8886473,2.3791114,3,,,,POINT (2.3791114 48.8886473)
202116726,48.890644,2.3822275,4,,,,POINT (2.3822275 48.890644)
202117023,48.8893598,2.3836975,6,,,,POINT (2.3836975 48.8893598)
202117298,48.8900473,2.3822139,3,,,,POINT (2.3822139 48.8900473)
202117375,48.890513,2.3831484,3,,,,POINT (2.3831484 48.890513)
202117744,48.8916612,2.3823953,3,,,,POINT (2.3823953 48.8916612)
202117746,48.8908791,2.3838773,3,,,,POINT (2.3838773 48.8908791)
202118178,48.8936746,2.384889,3,,,,POINT (2.384889 48.8936746)
202118936,48.8947894,2.3823308,3,,,,POINT (2.3823308 48.8947894)
202119086,48.8934523,2.3846111,4,,,,POINT (2.3846111 48.8934523)
202119087,48.8931736,2.3851938,3,,,,POINT (2.3851938 48.8931736)
202771066,48.8452832,2.3114446,3,,,,POINT (2.3114446 48.8452832)
202772950,48.84375,2.3153234,3,,,,POINT (2.3153234 48.84375)
202800560,48.8424523,2.3284092,3,traffic_signals,,,POINT (2.3284092 48.8424523)
202800570,48.8430006,2.3291961,4,traffic_signals,,,POINT (2.3291961 48.8430006)
202805712,48.8928976,2.3695496,3,,,,POINT (2.3695496 48.8928976)
202805791,48.8920515,2.3725538,3,,,,POINT (2.3725538 48.8920515)
202806611,48.8953262,2.3622152,3,,,,POINT (2.3622152 48.8953262)
202807053,48.895095,2.3635698,3,,,,POINT (2.3635698 48.895095)
202807054,48.8949154,2.3649085,3,,,,POINT (2.3649085 48.8949154)
202807056,48.8943249,2.365979,3,,,,POINT (2.365979 48.8943249)
202808302,48.8932542,2.3614106,4,,,,POINT (2.3614106 48.8932542)
202808463,48.8940754,2.3617394,4,,,,POINT (2.3617394 48.8940754)
202809157,48.89331,2.3596361,3,crossing,,,POINT (2.3596361 48.89331)
202809271,48.892146,2.3612056,3,,,,POINT (2.3612056 48.892146)
202809434,48.8920171,2.3598612,3,traffic_signals,,,POINT (2.3598612 48.8920171)
202809822,48.8921105,2.3618263,4,,,,POINT (2.3618263 48.8921105)
202809823,48.8919485,2.3633657,4,,,,POINT (2.3633657 48.8919485)
202810897,48.8912993,2.3622931,3,,,,POINT (2.3622931 48.8912993)
202810899,48.8912717,2.363273,4,,,,POINT (2.363273 48.8912717)
202811131,48.8917272,2.3654695,3,,,,POINT (2.3654695 48.8917272)
202813138,48.8903072,2.3583105,3,,,,POINT (2.3583105 48.8903072)
202813304,48.8889011,2.3582187,3,,,,POINT (2.3582187 48.8889011)
202813845,48.8860907,2.3611306,3,,,,POINT (2.3611306 48.8860907)
202815231,48.8765239,2.3486204,3,,,,POINT (2.3486204 48.8765239)
202815391,48.8760934,2.3511154,3,,,,POINT (2.3511154 48.8760934)
202816303,48.871158,2.3522913,3,,,,POINT (2.3522913 48.871158)
202816861,48.869183,2.3477774,3,,,,POINT (2.3477774 48.869183)
202817512,48.8692918,2.3496831,3,,,,POINT (2.3496831 48.8692918)
202817910,48.8697696,2.349715,3,,,,POINT (2.349715 48.8697696)
202818217,48.8700259,2.3482299,3,,,,POINT (2.3482299 48.8700259)
202818218,48.8692091,2.3481211,3,,,,POINT (2.3481211 48.8692091)
202818262,48.8705196,2.3487034,3,traffic_signals,,,POINT (2.3487034 48.8705196)
202818410,48.8699474,2.3486238,4,,,,POINT (2.3486238 48.8699474)
202818411,48.8692254,2.3485173,3,,,,POINT (2.3485173 48.8692254)
202818444,48.870441,2.349095,3,crossing,,,POINT (2.349095 48.870441)
202818644,48.8698796,2.3490277,4,,,,POINT (2.3490277 48.8698796)
202818645,48.8692518,2.3489812,3,,,,POINT (2.3489812 48.8692518)
203317232,48.8811579,2.3937114,3,,,,POINT (2.3937114 48.8811579)
203317459,48.8803562,2.3959141,3,,,,POINT (2.3959141 48.8803562)
203317665,48.881915,2.3935218,3,,,,POINT (2.3935218 48.881915)
203318488,48.8863733,2.3943372,3,,,,POINT (2.3943372 48.8863733)
203318837,48.8860761,2.3981398,4,traffic_signals,,,POINT (2.3981398 48.8860761)
203319076,48.8857834,2.3951575,3,,,,POINT (2.3951575 48.8857834)
203319113,48.8857644,2.3943723,3,,,,POINT (2.3943723 48.8857644)
203319470,48.8839952,2.395536,3,,,,POINT (2.395536 48.8839952)
203319471,48.883436,2.3957629,3,,,,POINT (2.3957629 48.883436)
203319696,48.883913,2.3984862,3,,,,POINT (2.3984862 48.883913)
203320011,48.884729,2.3921649,3,,,,POINT (2.3921649 48.884729)
203320153,48.8846143,2.3945146,3,,,,POINT (2.3945146 48.8846143)
203320329,48.8843334,2.3957194,4,,,,POINT (2.3957194 48.8843334)
203320330,48.8840736,2.3968415,3,,,,POINT (2.3968415 48.8840736)
203320591,48.8845794,2.3966634,3,,,,POINT (2.3966634 48.8845794)
203322657,48.8796461,2.3995832,4,,,,POINT (2.3995832 48.8796461)
203323105,48.8789835,2.3981125,4,,,,POINT (2.3981125 48.8789835)
203328709,48.8705525,2.3954357,3,,,,POINT (2.3954357 48.8705525)
203329016,48.8713671,2.3968897,3,,,,POINT (2.3968897 48.8713671)
203329020,48.8723131,2.3977898,3,,,,POINT (2.3977898 48.8723131)
203329763,48.8681857,2.3980753,4,,,,POINT (2.3980753 48.8681857)
203330027,48.8674762,2.3988542,4,traffic_signals,,,POINT (2.3988542 48.8674762)
203330262,48.8676642,2.3966309,1,,,,POINT (2.3966309 48.8676642)
204830550,48.8544566,2.2980545,1,,,,POINT (2.2980545 48.8544566)
204830556,48.8541168,2.2975588,4,,,,POINT (2.2975588 48.8541168)
204834024,48.8559842,2.2946486,4,,,,POINT (2.2946486 48.8559842)
204834533,48.8575157,2.2990545,3,,,,POINT (2.2990545 48.8575157)
204836246,48.8582298,2.2979608,4,,,,POINT (2.2979608 48.8582298)
204840842,48.8590804,2.3004407,2,,,,POINT (2.3004407 48.8590804)
204843940,48.8587189,2.3011065,1,,,,POINT (2.3011065 48.8587189)
205006634,48.8575452,2.3869626,3,,,,POINT (2.3869626 48.8575452)
205006636,48.8570058,2.3872396,3,,,,POINT (2.3872396 48.8570058)
205006637,48.8566181,2.3855819,3,,,,POINT (2.3855819 48.8566181)
205006823,48.8572225,2.3881841,1,,,,POINT (2.3881841 48.8572225)
205083306,48.8430734,2.3068274,4,,,,POINT (2.3068274 48.8430734)
205086386,48.8578051,2.2913886,3,,,,POINT (2.2913886 48.8578051)
205088968,48.8623921,2.3023446,3,,,,POINT (2.3023446 48.8623921)
205092158,48.8611226,2.3098103,3,,,,POINT (2.3098103 48.8611226)
205094614,48.8598484,2.3047508,1,,,,POINT (2.3047508 48.8598484)
205094615,48.8592153,2.3050768,3,,,,POINT (2.3050768 48.8592153)
206091857,48.8523153,2.3412746,3,,,,POINT (2.3412746 48.8523153)
206091866,48.8524174,2.3417861,4,,,,POINT (2.3417861 48.8524174)
206153280,48.8600594,2.3734685,1,,,,POINT (2.3734685 48.8600594)
206155203,48.8533311,2.3827424,3,,,,POINT (2.3827424 48.8533311)
206155654,48.8519258,2.3937234,3,,,,POINT (2.3937234 48.8519258)
206155796,48.850292,2.3985875,4,,,,POINT (2.3985875 48.850292)
207263529,48.8527896,2.3820559,1,,,,POINT (2.3820559 48.8527896)
207263532,48.8538232,2.3815591,3,,,,POINT (2.3815591 48.8538232)
207267298,48.8515831,2.3845996,3,,,,POINT (2.3845996 48.8515831)
207268373,48.8512143,2.3853543,1,,,,POINT (2.3853543 48.8512143)
207268375,48.8512407,2.3844921,3,,,,POINT (2.3844921 48.8512407)
207273409,48.8532863,2.378489,3,,,,POINT (2.378489 48.8532863)
207278117,48.8532729,2.3766908,3,,,,POINT (2.3766908 48.8532729)
207281261,48.851622,2.3748568,3,,,,POINT (2.3748568 48.851622)
207281263,48.850062,2.3737545,3,,,,POINT (2.3737545 48.850062)
207282654,48.8507046,2.3757231,4,,,,POINT (2.3757231 48.8507046)
207291586,48.8477149,2.3770797,3,,,,POINT (2.3770797 48.8477149)
207782660,48.8629747,2.3478933,3,,,,POINT (2.3478933 48.8629747)
208359407,48.8595465,2.3891623,3,,,,POINT (2.3891623 48.8595465)
208361871,48.8589217,2.3912009,3,,,,POINT (2.3912009 48.8589217)
208381519,48.8526055,2.3598343,3,,,,POINT (2.3598343 48.8526055)
208381994,48.8529271,2.3601226,4,,,,POINT (2.3601226 48.8529271)
208759442,48.8549427,2.3833375,1,,,,POINT (2.3833375 48.8549427)
209165524,48.8897763,2.2976475,3,motorway_junction,,,POINT (2.2976475 48.8897763)
209165758,48.8899324,2.2975301,3,,,,POINT (2.2975301 48.8899324)
212523881,48.8514343,2.350421,3,,,,POINT (2.350421 48.8514343)
213166708,48.8722546,2.3540348,3,,,,POINT (2.3540348 48.8722546)
213169528,48.871929,2.3513618,3,,,,POINT (2.3513618 48.871929)
213198427,48.8699428,2.3527612,3,,,,POINT (2.3527612 48.8699428)
213201643,48.8695996,2.3530027,3,,,,POINT (2.3530027 48.8695996)
214843848,48.8496799,2.3615008,3,,,,POINT (2.3615008 48.8496799)
214843853,48.8504375,2.3629103,3,traffic_signals,,,POINT (2.3629103 48.8504375)
216025888,48.8839979,2.3683832,3,,,,POINT (2.3683832 48.8839979)
216033652,48.8930495,2.3841185,4,,,,POINT (2.3841185 48.8930495)
216033654,48.8923408,2.385432,3,,,,POINT (2.385432 48.8923408)
216033816,48.8936002,2.38308,3,,,,POINT (2.38308 48.8936002)
216034235,48.8939774,2.3836661,4,,,,POINT (2.3836661 48.8939774)
216034236,48.8945188,2.384354,3,,,,POINT (2.384354 48.8945188)
216034847,48.8951429,2.3827408,3,,,,POINT (2.3827408 48.8951429)
218155202,48.8566074,2.3673301,3,,,,POINT (2.3673301 48.8566074)
218267571,48.8504233,2.3601009,3,,,,POINT (2.3601009 48.8504233)
219253511,48.8931287,2.3634243,3,,,,POINT (2.3634243 48.8931287)
219253514,48.8931932,2.3633966,3,,,,POINT (2.3633966 48.8931932)
219253517,48.8932247,2.3634161,3,,,,POINT (2.3634161 48.8932247)
219320526,48.8838232,2.3214722,3,,,,POINT (2.3214722 48.8838232)
219320528,48.8825596,2.3220663,3,,,,POINT (2.3220663 48.8825596)
225759777,48.8340877,2.3366409,3,,,,POINT (2.3366409 48.8340877)
227052554,48.8633016,2.3616709,3,,,,POINT (2.3616709 48.8633016)
227053183,48.8622432,2.3604334,3,,,,POINT (2.3604334 48.8622432)
227053457,48.86406,2.3624302,3,,,,POINT (2.3624302 48.86406)
227073732,48.8592518,2.367673,3,,,,POINT (2.367673 48.8592518)
227158606,48.8583876,2.3134374,3,,,,POINT (2.3134374 48.8583876)
227180463,48.8614174,2.320413,3,,,,POINT (2.320413 48.8614174)
227211630,48.8596719,2.3295809,3,,,,POINT (2.3295809 48.8596719)
227213605,48.8594308,2.3296641,3,traffic_signals,,,POINT (2.3296641 48.8594308)
227214316,48.8605863,2.3302619,3,,,,POINT (2.3302619 48.8605863)
227228433,48.857598,2.3360807,3,,,,POINT (2.3360807 48.857598)
229097047,48.895018,2.296356,3,,,,POINT (2.296356 48.895018)
229097050,48.8930281,2.2986578,3,,,,POINT (2.2986578 48.8930281)
229318501,48.8944144,2.2929728,3,,,,POINT (2.2929728 48.8944144)
229318503,48.8939754,2.2919622,4,,,,POINT (2.2919622 48.8939754)
229577582,48.849408,2.3561319,4,,,,POINT (2.3561319 48.849408)
229593999,48.8261524,2.3875514,3,motorway_junction,,,POINT (2.3875514 48.8261524)
230012133,48.8477955,2.3177379,1,,,,POINT (2.3177379 48.8477955)
230346452,48.8474002,2.312126,3,,,,POINT (2.312126 48.8474002)
230346464,48.8475377,2.3119876,3,,,,POINT (2.3119876 48.8475377)
230346492,48.8475931,2.3113711,4,traffic_signals,,,POINT (2.3113711 48.8475931)
230346502,48.8473968,2.3111294,3,,,,POINT (2.3111294 48.8473968)
230350267,48.8465664,2.3086873,4,,,,POINT (2.3086873 48.8465664)
230350272,48.84361,2.2957522,4,traffic_signals,,,POINT (2.2957522 48.84361)
230351389,48.8436732,2.2977613,4,traffic_signals,,,POINT (2.2977613 48.8436732)
231396378,48.8530991,2.3248815,1,,,,POINT (2.3248815 48.8530991)
231396379,48.8530587,2.3253274,3,,,,POINT (2.3253274 48.8530587)
235011944,48.8753843,2.3826241,3,,,,POINT (2.3826241 48.8753843)
235014152,48.8752366,2.3823005,3,,,,POINT (2.3823005 48.8752366)
235029303,48.8757298,2.3890522,3,,,,POINT (2.3890522 48.8757298)
235029304,48.875596,2.3874043,3,,,,POINT (2.3874043 48.875596)
