u,v,key,osmid,bridge,highway,lanes,oneway,reversed,length,maxspeed,geometry,Inverse SP,Cost of return,Edge Betweenness,name,ref,tunnel,access,width,junction,Groups
123413065,122620351,0,13421631,,other,,False,True,202.963352669748,25 mph,"LINESTRING (-118.2362077 34.0416524, -118.2363293 34.0423307, -118.2364407 34.0429525, -118.2364611 34.0430664, -118.2365202 34.0433969, -118.2365312 34.0434579)",202.963352669748,1.62652893813025,0.0002736668694307,Colyton Street,,,,,,C
123413065,123413061,0,178034374,,other,,False,True,108.37515318717831,,"LINESTRING (-118.2362077 34.0416524, -118.2368628 34.0415766, -118.2373065 34.0415253, -118.2373726 34.0415176)",108.37515318717831,1.6795129188450564,0.0002269790665986,East 5th Street,,,,,,C
123413065,123316668,0,1084151346,,other,,False,False,104.34679054942404,,"LINESTRING (-118.2362077 34.0416524, -118.2351748 34.041772, -118.2350861 34.0417822)",104.34679054942404,1.6378385624781455,4.662907603604933e-05,East 5th Street,,,,,,C
123413065,123087189,0,1084151347,,other,,False,False,172.44926868661722,25 mph,"LINESTRING (-118.2362077 34.0416524, -118.2361343 34.0412416, -118.2359454 34.0401874, -118.2359332 34.0401183)",172.44926868661722,1.5033290428980033,0.0001966173130588,Colyton Street,,,,,,C
123413088,122620392,0,"[13412653, 173382518]",,residential,2,False,"[False, True]",273.03697865106574,,"LINESTRING (-118.2195761 34.0415167, -118.2189353 34.0414225, -118.2188198 34.0414074, -118.2187499 34.0414161, -118.2187044 34.0414575, -118.2186576 34.0415249, -118.2184147 34.0420065, -118.218412 34.0421154, -118.2184464 34.0426149, -118.2184711 34.0429801, -118.2184799 34.0431099)",273.03697865106574,1.3657815414457788,0.0023908853193698,"['South State Street', 'East 5th Street']",,,,,,C
123413088,15713713,0,"[399295362, 185937861]",,secondary,"['2', '3']",False,False,170.5655893075883,,"LINESTRING (-118.2195761 34.0415167, -118.2195665 34.0416696, -118.219564 34.0418195, -118.2195687 34.0419445, -118.2195915 34.042294, -118.2195961 34.042386, -118.219612 34.0427076, -118.219629 34.0430492)",170.5655893075883,1.3586865453748025,0.0100262497032828,South Boyle Avenue,,,,,,B
123413088,910997348,0,185937861,,secondary,2,False,True,240.90856387195944,,"LINESTRING (-118.2195761 34.0415167, -118.2195868 34.0413995, -118.2196258 34.0411495, -118.2196806 34.0408505, -118.2197806 34.0402243, -118.2197881 34.0401869, -118.2198001 34.040127, -118.2198182 34.040022, -118.2198477 34.0398481, -118.219856 34.0396678, -118.2198692 34.0393659)",240.90856387195944,1.5090321547064829,0.0101047674295551,South Boyle Avenue,,,,,,B
123420882,122974149,0,398804851,,primary,4,False,False,15.707515953476792,35 mph,"LINESTRING (-118.2130359 34.0331813, -118.2131859 34.0332484)",15.707515953476792,1.5562477997062203,0.009051619796615,Whittier Boulevard,,,,,,B
123420882,72260718,0,13413942,,residential,,False,False,260.75541828261856,,"LINESTRING (-118.2130359 34.0331813, -118.2133433 34.0326862, -118.2136303 34.0322528, -118.2137778 34.0320216, -118.2139334 34.0318126, -118.2140434 34.0316615, -118.2140808 34.0315972, -118.214317 34.0311903, -118.2143438 34.0311058)",260.75541828261856,1.638908738189979,0.0001044749701109,South Mott Street,,,,,,C
123420882,123420917,0,"[398804825, 398804831, 398804823]",,primary,"['4', '5']",False,True,54.158839715560994,35 mph,"LINESTRING (-118.2130359 34.0331813, -118.2128373 34.0330924, -118.2127046 34.0330329, -118.2125188 34.0329498)",54.158839715560994,1.5125218876442532,0.0068272249439482,Whittier Boulevard,,,,,,B
123420894,122954764,0,13413948,,residential,,False,False,93.62315068151386,,"LINESTRING (-118.2070039 34.0404644, -118.2074963 34.0397279)",93.62315068151386,1.7201461780316982,0.0032915194630585,South Mott Street,,,,,,C
123420894,123611327,0,161708978,,residential,,False,False,109.32848830098236,,"LINESTRING (-118.2070039 34.0404644, -118.2059606 34.0399961)",109.32848830098236,1.6602670944778914,0.0020179114378774,East 2nd Street,,,,,,C
123420894,123157762,0,13413948,,residential,,False,True,88.68011619241842,,"LINESTRING (-118.2070039 34.0404644, -118.2067465 34.0408672, -118.2066179 34.0410684, -118.2065535 34.0411692)",88.68011619241841,1.6930808551822731,0.0029936571536695,South Mott Street,,,,,,C
123420894,122974133,0,161708996,,residential,,False,True,135.80788115781786,,"LINESTRING (-118.2070039 34.0404644, -118.2079561 34.0409017, -118.2082931 34.0410564)",135.80788115781786,1.7170278599613678,0.0010738194651374,East 2nd Street,,,,,,C
123420895,123463449,0,13423231,,residential,,False,False,166.94589132446438,,"LINESTRING (-118.2084569 34.038145, -118.2068646 34.0374287)",166.94589132446438,1.3960508077000937,0.0061554491243306,Eagle Street,,,,,,C
123420895,123412992,0,132490061,,residential,2,False,False,83.30564560667776,,"LINESTRING (-118.2084569 34.038145, -118.2088916 34.0374881)",83.30564560667776,1.4556287221175963,0.0020775191358328,South Mott Street,,,,,,C
123420895,122620413,0,132490061,,residential,2,False,True,95.81154862925686,,"LINESTRING (-118.2084569 34.038145, -118.2080195 34.038843, -118.2079868 34.0389131)",95.81154862925686,1.7427033187596872,0.0062425996896171,South Mott Street,,,,,,C
123420897,123412992,0,132490061,,residential,2,False,True,77.88347707796486,,"LINESTRING (-118.2092981 34.036874, -118.2088916 34.0374881)",77.88347707796486,1.4499527630952276,0.003521787230234,South Mott Street,,,,,,C
123420897,123461906,0,13419763,,residential,,False,False,169.6405088176501,,"LINESTRING (-118.2092981 34.036874, -118.2085624 34.036535, -118.2080246 34.0362872, -118.2078764 34.0362189, -118.2076891 34.0361326)",169.64050881765013,1.4232166205959131,0.001385600025182,Lanfranco Street,,,,,,C
123420897,123420903,0,132490061,,residential,2,False,False,131.9743993512066,,"LINESTRING (-118.2092981 34.036874, -118.2095375 34.0365171, -118.2099804 34.0358305)",131.9743993512066,1.7319934353992117,0.0032189918699798,South Mott Street,,,,,,C
123420903,1775419597,0,13464294,,residential,,False,False,55.4688729402137,,"LINESTRING (-118.2099804 34.0358305, -118.2094489 34.0355963)",55.4688729402137,1.567354804641797,0.0009294102737361,East 6th Street,,,,,,C
123420903,122974165,0,13464294,,residential,,False,True,168.3576696142438,,"LINESTRING (-118.2099804 34.0358305, -118.2115926 34.0365429)",168.3576696142438,1.689676747124682,0.0003228211976954,East 6th Street,,,,,,C
123420903,123232759,0,132490061,,residential,2,False,False,187.71262086694853,,"LINESTRING (-118.2099804 34.0358305, -118.2105371 34.0349511, -118.2107361 34.034671, -118.2110607 34.0344169)",187.71262086694853,1.7245566848400786,0.003096252866308,South Mott Street,,,,,,C
123420903,123420897,0,132490061,,residential,2,False,True,131.9743993512066,,"LINESTRING (-118.2099804 34.0358305, -118.2095375 34.0365171, -118.2092981 34.036874)",131.9743993512066,1.731993435399212,0.0048909437525318,South Mott Street,,,,,,C
123420917,123232759,0,132490061,,residential,2,False,True,216.2487864171504,,"LINESTRING (-118.2125188 34.0329498, -118.2122629 34.0333596, -118.211974 34.0338219, -118.2110607 34.0344169)",216.2487864171504,1.7183924625634477,0.001567359458849,South Mott Street,,,,,,C
123420917,123016316,0,"[398804828, 398804845]",,primary,"['4', '5']",False,True,44.87468027950394,35 mph,"LINESTRING (-118.2125188 34.0329498, -118.2122891 34.0328469, -118.2120904 34.0327579)",44.87468027950394,1.5000208482130222,0.0051177466387424,Whittier Boulevard,,,,,,B
123420917,123420882,0,"[398804825, 398804823, 398804831]",,primary,"['4', '5']",False,False,54.158839715560994,35 mph,"LINESTRING (-118.2125188 34.0329498, -118.2127046 34.0330329, -118.2128373 34.0330924, -118.2130359 34.0331813)",54.158839715560994,1.512521887644252,0.0087845303283379,Whittier Boulevard,,,,,,B
123422227,123384138,0,13414119,,residential,,False,False,64.96423723738863,,"LINESTRING (-118.270401 34.0514903, -118.2705292 34.0515462, -118.271025 34.0517624)",64.96423723738863,1.3679619793392768,0.0002564599181982,Green Avenue,,,,,,C
123422227,123674483,0,173717947,,residential,,False,True,98.62293298224525,,"LINESTRING (-118.270401 34.0514903, -118.2701445 34.0518972, -118.2699007 34.0522744)",98.62293298224525,1.6381315007151962,0.0004658796727883,Valencia Street,,,,,,C
123422864,27463245,0,"[161821795, 398741323, 398741324, 186070708, 186070709, 983674235]",,tertiary,"['2', '4', '3', '5']",False,True,342.5473670400079,25 mph,"LINESTRING (-118.234557 34.0503585, -118.2346983 34.0503807, -118.2352338 34.0504655, -118.2356061 34.0505134, -118.2357059 34.0505156, -118.235981 34.0505215, -118.2362832 34.050528, -118.2363186 34.050528, -118.2364084 34.0505278, -118.2364973 34.0505307, -118.2366989 34.0505374, -118.2368209 34.05055, -118.2369858 34.0505741, -118.2371478 34.0506128, -118.2372529 34.0506406, -118.2373612 34.0506745, -118.237474 34.0507121, -118.2376146 34.0507743, -118.2377189 34.0508297, -118.2378953 34.0509439, -118.238072 34.0510848)",342.5473670400079,1.810787521616532,0.0009763329837522,East Temple Street,,,,,,B
123422864,27463249,0,"[399284200, 399284199]",,tertiary,"['2', '3']",False,False,92.0895123848142,25 mph,"LINESTRING (-118.234557 34.0503585, -118.233969 34.0502727, -118.233681 34.0502315, -118.233572 34.0502178)",92.0895123848142,1.6259931547091644,0.000719814338758,East Temple Street,,,,,,B
123422864,122683006,0,603568501,,other,,False,True,98.83206103777992,25 mph,"LINESTRING (-118.234557 34.0503585, -118.234541 34.0504401, -118.2345246 34.0505367, -118.2344867 34.0507407, -118.2344675 34.050844, -118.2343949 34.0512371)",98.83206103777992,1.4718059670861152,0.0009848483691744,North Garey Street,,,,,,C
123422870,2894755454,0,161838705,,primary,5,False,True,34.943567132856344,,"LINESTRING (-118.2340443 34.0530547, -118.2344196 34.0531002)",34.943567132856344,1.5617857763427292,0.001617805776626,Commercial Street,,,,,,B
123422870,69004190,0,"[148385749, 399258030]",,motorway_link,2,True,False,194.13830579484625,,"LINESTRING (-118.2340443 34.0530547, -118.2339488 34.0531299, -118.2339021 34.0532354, -118.2338354 34.0533219, -118.2337224 34.053392, -118.2336084 34.0534266, -118.2334756 34.0534491, -118.2328605 34.0534649, -118.2324264 34.0534447, -118.2321656 34.0534948)",1733.9090299047837,20.356184436184307,0.0022384305569144,,,,,,,A
123422870,269603911,0,"[186070697, 399269731]",,secondary,"['4', '3']",False,False,94.33157562084337,,"LINESTRING (-118.2340443 34.0530547, -118.2338459 34.0530238, -118.2334655 34.0529683, -118.233037 34.0529025)",94.33157562084334,1.9574109688640573,0.0015833331473651,Commercial Street,,,,,,B
123422870,123311713,0,285841296,,other,,False,False,83.21711232811298,25 mph,"LINESTRING (-118.2340443 34.0530547, -118.2340668 34.0529385, -118.2341921 34.0523164)",83.21711232811298,1.9226589088936687,0.0006164551777712,North Garey Street,,,,,,C
123424116,122928098,0,603531504,,tertiary,2,False,False,78.30989521269606,30 mph,"LINESTRING (-118.2844362 34.0787095, -118.284447 34.0794137)",78.30989521269606,1.410611418720293,0.0004541343135853,North Hoover Street,,,,,,B
123424116,122902538,0,"[13334530, 13427813]",,residential,2,False,"[False, True]",330.9423313133981,,"LINESTRING (-118.2844362 34.0787095, -118.2843408 34.078692, -118.2821626 34.0777365, -118.2821299 34.0777283, -118.2820977 34.0777261, -118.2820691 34.0777336, -118.2820459 34.0777469, -118.2816191 34.0784089)",330.9423313133981,1.5782547750501237,2.026074462523553e-05,"['Micheltorena Street', 'Plata Street']",,,,,,C
123424116,122993917,0,603531504,,tertiary,2,False,True,171.5344333024643,30 mph,"LINESTRING (-118.2844362 34.0787095, -118.2844357 34.0785632, -118.2844224 34.0771669)",171.5344333024643,1.5279790633764885,0.0007966877147418,North Hoover Street,,,,,,B
123424117,122928098,0,603531504,,tertiary,2,False,True,22.230369858601875,30 mph,"LINESTRING (-118.2844506 34.0796136, -118.284447 34.0794137)",22.230369858601875,1.2713219473126809,0.000499412673313,North Hoover Street,,,,,,B
123424117,122902538,0,13420981,,residential,,False,True,293.6216170994464,,"LINESTRING (-118.2844506 34.0796136, -118.284335 34.0795951, -118.2816191 34.0784089)",293.6216170994464,1.46268804888116,0.0002225745568975,London Street,,,,,,C
123426781,123426783,0,13414702,,residential,,False,False,128.25398576195505,,"LINESTRING (-118.2031058 34.0417568, -118.2028702 34.0416549, -118.2022599 34.0413911, -118.2018717 34.0412233)",128.25398576195505,1.409717507388489,4.110875721062285e-07,Pennsylvania Avenue,,,,,,C
123426781,122584296,0,13439593,,residential,,False,False,97.48848802191928,,"LINESTRING (-118.2031058 34.0417568, -118.2028694 34.0421407, -118.2026248 34.0425377)",97.48848802191928,1.5896922736081458,0.0001289053172533,North Savannah Street,,,,,,C
123426781,269608450,0,13439593,,residential,,False,True,97.73399119496808,,"LINESTRING (-118.2031058 34.0417568, -118.2033458 34.0413825, -118.2035493 34.0410642, -118.203603 34.0409804)",97.73399119496808,1.502561357977224,0.0002727859674904,North Savannah Street,,,,,,C
123426783,123426781,0,13414702,,residential,,False,True,128.25398576195505,,"LINESTRING (-118.2018717 34.0412233, -118.2022599 34.0413911, -118.2028702 34.0416549, -118.2031058 34.0417568)",128.25398576195505,1.4097175073884898,4.110875721062285e-07,Pennsylvania Avenue,,,,,,C
123426783,269608565,0,13469550,,tertiary,,False,True,98.8635538481166,,"LINESTRING (-118.2018717 34.0412233, -118.2021299 34.0408257, -118.2023284 34.04052, -118.2023343 34.0405127, -118.202392 34.0404465)",98.8635538481166,1.7020385468043997,0.0005279538961764,North Evergreen Avenue,,,,,,B
123426783,122584297,0,161716742,,tertiary,,False,False,94.64271717233768,,"LINESTRING (-118.2018717 34.0412233, -118.2016354 34.0416019, -118.2014139 34.0419567, -118.2013998 34.0419793)",94.64271717233768,1.46516725439438,0.0003635775941299,North Evergreen Avenue,,,,,,B
123426792,123185011,0,139639790,,primary,4,False,False,42.76669500429461,30 mph,"LINESTRING (-118.221532 34.0528059, -118.2219918 34.0528588)",42.76669500429461,1.5185552775143976,0.011458831165277,East Cesar E Chavez Avenue,,,,,,B
123426792,122759581,0,13414704,,residential,2,False,False,180.9204898474762,,"LINESTRING (-118.221532 34.0528059, -118.2214923 34.0526861, -118.2210183 34.0512355)",180.9204898474762,1.7385642219553992,0.0012250409648765,Pennsylvania Avenue,,,,,,C
123426792,123304328,0,139639790,,primary,4,False,True,34.483427734319534,30 mph,"LINESTRING (-118.221532 34.0528059, -118.2212887 34.0527799, -118.2211635 34.0527542)",34.483427734319534,1.50218156656531,0.009531535173651,East Cesar E Chavez Avenue,,,,,,B
123426798,123095466,0,161708072,,residential,2,False,True,24.170094811324176,,"LINESTRING (-118.2153835 34.0468091, -118.2156168 34.0469085)",24.170094811324176,1.387185086522323,0.0002423067603586,Pennsylvania Avenue,,,,,,C
123428072,21150970,0,3126775,,primary,4,False,False,86.61738148235663,35 mph,"LINESTRING (-118.2155337 34.0694828, -118.2155213 34.0687039)",86.61738148235663,1.7144962690708407,0.0033443148526761,Daly Street,,,,,,B
123428072,122563307,0,3126775,,primary,4,False,True,141.11768345939728,35 mph,"LINESTRING (-118.2155337 34.0694828, -118.2155334 34.0707519)",141.11768345939728,1.7529974682549525,0.0018299269638328,Daly Street,,,,,,B
123428072,123700627,0,13453929,,residential,,False,False,112.78565368787424,,"LINESTRING (-118.2155337 34.0694828, -118.2143093 34.069494)",112.78565368787424,1.8735520895525253,0.0023428468002294,Mozart Street,,,,,,C
123428072,122859496,0,13453929,,residential,,False,True,45.29464892526192,,"LINESTRING (-118.2155337 34.0694828, -118.2160253 34.0694728)",45.29464892526192,1.587454235188585,0.0009805613130653,Mozart Street,,,,,,C
123428076,122563307,0,3126775,,primary,4,False,False,122.59472507965656,35 mph,"LINESTRING (-118.2156002 34.0718524, -118.2155926 34.0717654, -118.2155446 34.0713051, -118.2155334 34.0707519)",122.59472507965656,1.7833862905561384,0.0025655388107189,Daly Street,,,,,,B
123428076,16588311,0,"[404210093, 398403998, 3126775]",,primary,"['4', '5']",False,True,198.78118984449247,35 mph,"LINESTRING (-118.2156002 34.0718524, -118.215603 34.0719342, -118.2156085 34.0720449, -118.2156132 34.0725078, -118.2156162 34.0726405, -118.2156174 34.0728116, -118.2156206 34.0728792, -118.2156188 34.0729652, -118.2156185 34.0729824, -118.2156184 34.0730742, -118.2156208 34.0731629, -118.2156338 34.0736397)",198.78118984449245,1.805882018605164,0.0009873148946071,Daly Street,,,,,,B
123428076,122664584,0,606851098,,residential,,False,False,121.5625973529918,,"LINESTRING (-118.2156002 34.0718524, -118.2161898 34.071845, -118.2163998 34.071842, -118.2169199 34.0718413)",121.5625973529918,1.7204741703321589,0.0020887359538717,Manitou Avenue,,,,,,C
123428076,123762372,0,606851098,,residential,,False,True,115.35699031945478,,"LINESTRING (-118.2156002 34.0718524, -118.21444 34.0718706, -118.214348 34.0718721)",115.35699031945478,1.6938447473778775,0.0015241952637778,Manitou Avenue,,,,,,C
123430975,123291623,0,13462481,,residential,,False,True,80.82346318203942,,"LINESTRING (-118.2694391 34.0513381, -118.268667 34.050993)",80.82346318203942,1.4492495037751691,0.0006723043607817,Linwood Avenue,,,,,,C
123430975,123384135,0,13415330,,residential,,False,False,94.49636309209228,,"LINESTRING (-118.2694391 34.0513381, -118.2694568 34.0513104, -118.2699187 34.0505869)",94.49636309209228,1.7028465819033396,0.0004806200985881,Columbia Avenue,,,,,,C
